,BORO,PRECINCT,STATISTICAL_MURDER_FLAG,Latitude,Longitude,Lon_Lat,datetime,year,month,day,day_of_week_name
23404,MANHATTAN,32,False,40.66214759500008,-73.92721045199994,POINT (-73.92721045199994 40.66214759500008),2020-11-29 14:37:00+00:00,2020,11,14:37:00,Sunday
23405,BROOKLYN,81,False,40.815929553000046,-73.94516735699995,POINT (-73.94516735699995 40.815929553000046),2020-07-20 21:30:00+00:00,2020,7,21:30:00,Monday
23406,BROOKLYN,71,False,40.65838141500007,-73.88618429299999,POINT (-73.88618429299999 40.65838141500007),2020-07-15 02:10:00+00:00,2020,7,02:10:00,Wednesday
23407,MANHATTAN,33,False,40.82774366300004,-73.90438065399997,POINT (-73.90438065399997 40.82774366300004),2020-03-05 10:48:00+00:00,2020,3,10:48:00,Thursday
23408,QUEENS,101,False,40.84001840900004,-73.87343400399999,POINT (-73.87343400399999 40.84001840900004),2020-02-21 02:30:00+00:00,2020,2,02:30:00,Friday
23409,BROOKLYN,78,True,40.67288014500008,-73.92369108599996,POINT (-73.92369108599996 40.67288014500008),2020-03-13 16:53:00+00:00,2020,3,16:53:00,Friday
23410,BRONX,46,False,40.85618331900002,-73.90314684299993,POINT (-73.90314684299993 40.85618331900002),2020-10-09 23:49:00+00:00,2020,10,23:49:00,Friday
23411,BRONX,48,True,40.90481450000004,-73.84577004099998,POINT (-73.84577004099998 40.904814500000036),2020-08-21 02:10:00+00:00,2020,8,02:10:00,Friday
23412,MANHATTAN,34,False,40.67845753300003,-73.92795336599994,POINT (-73.92795336599994 40.67845753300003),2020-09-07 05:50:00+00:00,2020,9,05:50:00,Monday
23413,BROOKLYN,60,True,40.65775788800004,-73.95177405399994,POINT (-73.95177405399994 40.65775788800004),2020-08-22 13:54:00+00:00,2020,8,13:54:00,Saturday
23414,BROOKLYN,75,False,40.86792685200004,-73.86876742799996,POINT (-73.86876742799996 40.867926852000046),2020-07-26 23:22:00+00:00,2020,7,23:22:00,Sunday
